date,datetime,SPOSTMIN,SACTMIN
10/07/2012,2012-10-07 14:00:00,5,
10/10/2012,2012-10-10 09:38:00,10,
10/11/2012,2012-10-11 12:02:00,5,
10/13/2012,2012-10-13 11:17:00,5,
10/13/2012,2012-10-13 12:01:00,10,
10/13/2012,2012-10-13 12:07:00,10,
10/13/2012,2012-10-13 12:37:00,10,
10/13/2012,2012-10-13 12:37:00,10,
10/13/2012,2012-10-13 13:51:00,10,
10/13/2012,2012-10-13 15:31:00,5,
10/13/2012,2012-10-13 16:24:00,5,
10/14/2012,2012-10-14 10:04:00,5,
10/17/2012,2012-10-17 09:24:00,0,
10/17/2012,2012-10-17 09:45:00,-999,
10/17/2012,2012-10-17 11:26:00,5,
10/17/2012,2012-10-17 14:21:00,5,
10/19/2012,2012-10-19 16:15:00,5,
10/19/2012,2012-10-19 16:41:00,5,
10/19/2012,2012-10-19 19:21:00,-999,
10/20/2012,2012-10-20 13:00:00,20,
10/20/2012,2012-10-20 13:27:00,10,
10/20/2012,2012-10-20 14:10:00,10,
10/20/2012,2012-10-20 14:22:00,20,
10/20/2012,2012-10-20 14:35:00,10,
10/20/2012,2012-10-20 14:59:00,5,
10/20/2012,2012-10-20 15:24:00,5,
10/20/2012,2012-10-20 17:00:00,10,
10/20/2012,2012-10-20 18:16:00,-999,
10/20/2012,2012-10-20 18:26:00,-999,
10/21/2012,2012-10-21 12:45:00,10,
10/21/2012,2012-10-21 13:02:00,10,
10/21/2012,2012-10-21 13:28:00,10,
10/24/2012,2012-10-24 11:47:00,5,
10/24/2012,2012-10-24 13:09:00,5,
10/26/2012,2012-10-26 09:56:00,-999,
10/26/2012,2012-10-26 12:18:00,10,
10/27/2012,2012-10-27 09:25:00,-999,
10/27/2012,2012-10-27 09:53:00,-999,
10/27/2012,2012-10-27 10:13:00,0,
10/27/2012,2012-10-27 10:20:00,5,
10/27/2012,2012-10-27 10:51:00,20,
10/27/2012,2012-10-27 11:22:00,10,
10/27/2012,2012-10-27 12:24:00,20,
10/27/2012,2012-10-27 14:31:00,30,
10/29/2012,2012-10-29 15:06:00,5,
10/31/2012,2012-10-31 10:46:00,0,
11/02/2012,2012-11-02 11:44:00,5,
11/03/2012,2012-11-03 13:37:00,-999,
11/04/2012,2012-11-04 10:07:00,5,
11/05/2012,2012-11-05 13:20:00,-999,
11/06/2012,2012-11-06 13:33:00,-999,
11/06/2012,2012-11-06 15:24:00,5,
11/07/2012,2012-11-07 10:01:00,0,
11/07/2012,2012-11-07 11:29:00,-999,
11/09/2012,2012-11-09 12:40:00,20,
11/09/2012,2012-11-09 12:43:00,20,
11/09/2012,2012-11-09 17:19:00,5,
11/10/2012,2012-11-10 12:11:00,20,
11/10/2012,2012-11-10 12:14:00,20,
11/10/2012,2012-11-10 13:37:00,5,
11/10/2012,2012-11-10 14:40:00,5,
11/10/2012,2012-11-10 17:46:00,-999,
11/10/2012,2012-11-10 17:57:00,-999,
11/11/2012,2012-11-11 16:00:00,5,
11/12/2012,2012-11-12 08:12:00,5,
11/12/2012,2012-11-12 08:32:00,-999,
11/13/2012,2012-11-13 09:25:00,-999,
11/13/2012,2012-11-13 10:23:00,-999,
11/13/2012,2012-11-13 11:26:00,5,
11/13/2012,2012-11-13 12:11:00,5,
11/13/2012,2012-11-13 15:24:00,5,
11/13/2012,2012-11-13 15:58:00,-999,
11/13/2012,2012-11-13 16:06:00,-999,
11/14/2012,2012-11-14 09:04:00,-999,
11/14/2012,2012-11-14 09:24:00,-999,
11/14/2012,2012-11-14 09:39:00,-999,
11/15/2012,2012-11-15 13:36:00,5,
11/16/2012,2012-11-16 09:32:00,0,
11/16/2012,2012-11-16 11:12:00,5,
11/17/2012,2012-11-17 11:46:00,20,
11/17/2012,2012-11-17 11:49:00,20,
11/19/2012,2012-11-19 15:11:00,30,
11/19/2012,2012-11-19 19:12:00,5,
11/21/2012,2012-11-21 09:55:00,100,
11/21/2012,2012-11-21 11:58:00,25,
11/21/2012,2012-11-21 12:14:00,20,
11/22/2012,2012-11-22 08:24:00,15,
11/22/2012,2012-11-22 10:31:00,10,
11/22/2012,2012-11-22 10:47:00,10,
11/22/2012,2012-11-22 10:53:00,10,
11/22/2012,2012-11-22 11:10:00,20,
11/22/2012,2012-11-22 11:42:00,10,
11/22/2012,2012-11-22 11:54:00,70,
11/22/2012,2012-11-22 12:00:00,20,
11/22/2012,2012-11-22 13:03:00,20,
11/22/2012,2012-11-22 15:27:00,20,
11/22/2012,2012-11-22 15:39:00,20,
11/23/2012,2012-11-23 10:56:00,20,
11/23/2012,2012-11-23 17:18:00,10,
11/24/2012,2012-11-24 10:12:00,20,
11/24/2012,2012-11-24 11:04:00,5,
11/24/2012,2012-11-24 16:36:00,10,
11/26/2012,2012-11-26 09:51:00,0,
11/26/2012,2012-11-26 12:32:00,0,
11/28/2012,2012-11-28 09:08:00,0,
11/28/2012,2012-11-28 09:22:00,0,
11/28/2012,2012-11-28 12:42:00,0,
11/29/2012,2012-11-29 12:08:00,5,
11/29/2012,2012-11-29 12:57:00,5,
11/29/2012,2012-11-29 16:03:00,-999,
11/30/2012,2012-11-30 11:48:00,5,
11/30/2012,2012-11-30 12:19:00,10,
11/30/2012,2012-11-30 13:56:00,5,
11/30/2012,2012-11-30 16:23:00,5,
12/01/2012,2012-12-01 10:44:00,5,
12/01/2012,2012-12-01 17:11:00,-999,
12/01/2012,2012-12-01 17:57:00,-999,
12/02/2012,2012-12-02 14:09:00,-999,
12/03/2012,2012-12-03 08:29:00,5,
12/03/2012,2012-12-03 08:57:00,-999,
12/03/2012,2012-12-03 09:20:00,-999,
12/03/2012,2012-12-03 11:56:00,5,
12/03/2012,2012-12-03 13:16:00,10,
12/03/2012,2012-12-03 14:44:00,-999,
12/03/2012,2012-12-03 14:56:00,-999,
12/03/2012,2012-12-03 15:22:00,10,
12/04/2012,2012-12-04 14:02:00,-999,
12/04/2012,2012-12-04 16:02:00,-999,
12/06/2012,2012-12-06 12:35:00,5,
12/07/2012,2012-12-07 13:30:00,10,
12/07/2012,2012-12-07 15:26:00,0,
12/08/2012,2012-12-08 09:19:00,-999,
12/08/2012,2012-12-08 16:54:00,-999,
12/09/2012,2012-12-09 14:03:00,40,
12/09/2012,2012-12-09 14:40:00,5,
12/09/2012,2012-12-09 16:30:00,-999,
12/10/2012,2012-12-10 08:39:00,-999,
12/10/2012,2012-12-10 09:08:00,-999,
12/11/2012,2012-12-11 12:22:00,5,
12/11/2012,2012-12-11 14:58:00,15,
12/12/2012,2012-12-12 08:31:00,0,
12/12/2012,2012-12-12 09:39:00,-999,
12/12/2012,2012-12-12 11:58:00,-999,
12/13/2012,2012-12-13 13:40:00,10,
12/14/2012,2012-12-14 09:58:00,-999,
12/14/2012,2012-12-14 11:09:00,10,
12/14/2012,2012-12-14 11:36:00,20,
12/14/2012,2012-12-14 14:39:00,5,
12/15/2012,2012-12-15 09:10:00,0,
12/15/2012,2012-12-15 09:36:00,-999,
12/15/2012,2012-12-15 10:42:00,5,
12/15/2012,2012-12-15 11:46:00,20,
12/15/2012,2012-12-15 12:44:00,10,
12/16/2012,2012-12-16 12:27:00,10,
12/16/2012,2012-12-16 14:27:00,10,
12/17/2012,2012-12-17 09:02:00,-999,
12/18/2012,2012-12-18 13:11:00,5,
12/18/2012,2012-12-18 16:10:00,-999,
12/19/2012,2012-12-19 09:57:00,5,
12/19/2012,2012-12-19 10:38:00,5,
12/19/2012,2012-12-19 12:25:00,10,
12/19/2012,2012-12-19 14:14:00,5,
12/19/2012,2012-12-19 15:36:00,5,
12/20/2012,2012-12-20 14:04:00,5,
12/23/2012,2012-12-23 17:12:00,20,
12/24/2012,2012-12-24 11:24:00,35,
12/24/2012,2012-12-24 13:18:00,20,
12/25/2012,2012-12-25 10:04:00,5,
12/25/2012,2012-12-25 12:58:00,20,
12/25/2012,2012-12-25 18:33:00,5,
12/26/2012,2012-12-26 10:56:00,5,
12/26/2012,2012-12-26 15:04:00,-999,
12/26/2012,2012-12-26 16:56:00,10,
12/28/2012,2012-12-28 16:40:00,-999,
12/29/2012,2012-12-29 14:08:00,15,
12/29/2012,2012-12-29 15:09:00,30,
12/29/2012,2012-12-29 20:06:00,-999,
12/30/2012,2012-12-30 17:03:00,40,
12/30/2012,2012-12-30 19:45:00,20,
12/30/2012,2012-12-30 19:46:00,15,
12/31/2012,2012-12-31 11:21:00,-999,
12/31/2012,2012-12-31 12:08:00,-999,
12/31/2012,2012-12-31 12:41:00,10,
12/31/2012,2012-12-31 15:40:00,30,
12/31/2012,2012-12-31 17:25:00,30,
12/31/2012,2012-12-31 19:17:00,-999,
01/01/2013,2013-01-01 09:44:00,-999,
01/01/2013,2013-01-01 12:39:00,30,
01/01/2013,2013-01-01 16:38:00,20,
01/01/2013,2013-01-01 16:56:00,20,
01/01/2013,2013-01-01 17:04:00,30,
01/01/2013,2013-01-01 19:13:00,-999,
01/01/2013,2013-01-01 19:45:00,-999,
01/02/2013,2013-01-02 08:34:00,-999,
01/02/2013,2013-01-02 10:49:00,20,
01/02/2013,2013-01-02 17:15:00,40,
01/02/2013,2013-01-02 17:23:00,30,
01/03/2013,2013-01-03 10:17:00,-999,
01/03/2013,2013-01-03 11:08:00,20,
01/03/2013,2013-01-03 11:09:00,10,
01/03/2013,2013-01-03 11:41:00,30,
01/03/2013,2013-01-03 12:23:00,10,
01/03/2013,2013-01-03 17:35:00,15,
01/04/2013,2013-01-04 10:45:00,-999,
01/04/2013,2013-01-04 13:00:00,30,
01/04/2013,2013-01-04 16:34:00,40,
01/05/2013,2013-01-05 10:01:00,5,
01/05/2013,2013-01-05 11:08:00,5,
01/05/2013,2013-01-05 12:08:00,30,
01/05/2013,2013-01-05 12:36:00,15,
01/05/2013,2013-01-05 12:54:00,40,
01/05/2013,2013-01-05 16:01:00,40,
01/06/2013,2013-01-06 09:15:00,-999,
01/06/2013,2013-01-06 09:30:00,-999,
01/06/2013,2013-01-06 10:07:00,-999,
01/06/2013,2013-01-06 10:25:00,-999,
01/06/2013,2013-01-06 12:55:00,20,
01/06/2013,2013-01-06 15:17:00,30,
01/06/2013,2013-01-06 15:39:00,10,
01/06/2013,2013-01-06 16:45:00,5,
01/07/2013,2013-01-07 12:48:00,10,
01/07/2013,2013-01-07 14:05:00,5,
01/07/2013,2013-01-07 14:25:00,20,
01/08/2013,2013-01-08 10:41:00,5,
01/10/2013,2013-01-10 09:39:00,-999,
01/10/2013,2013-01-10 13:40:00,-999,
01/10/2013,2013-01-10 14:34:00,-999,
01/11/2013,2013-01-11 09:45:00,-999,
01/11/2013,2013-01-11 10:30:00,5,
01/11/2013,2013-01-11 15:56:00,5,
01/12/2013,2013-01-12 12:07:00,-999,
01/12/2013,2013-01-12 16:09:00,5,
01/12/2013,2013-01-12 17:18:00,5,
01/13/2013,2013-01-13 11:49:00,5,
01/13/2013,2013-01-13 12:41:00,5,
01/13/2013,2013-01-13 13:50:00,5,
01/13/2013,2013-01-13 15:27:00,5,
01/13/2013,2013-01-13 16:21:00,-999,
01/14/2013,2013-01-14 16:27:00,-999,
01/15/2013,2013-01-15 09:41:00,5,
01/15/2013,2013-01-15 11:57:00,5,
01/17/2013,2013-01-17 09:10:00,-999,
01/19/2013,2013-01-19 10:33:00,-999,
01/19/2013,2013-01-19 11:29:00,20,
01/19/2013,2013-01-19 14:13:00,40,
01/19/2013,2013-01-19 14:36:00,30,
01/19/2013,2013-01-19 14:50:00,30,
01/19/2013,2013-01-19 15:07:00,20,
01/19/2013,2013-01-19 17:21:00,20,
01/19/2013,2013-01-19 17:36:00,20,
01/20/2013,2013-01-20 10:20:00,-999,
01/20/2013,2013-01-20 13:58:00,-999,
01/20/2013,2013-01-20 16:06:00,15,
01/21/2013,2013-01-21 13:47:00,30,
01/21/2013,2013-01-21 15:04:00,-999,
01/21/2013,2013-01-21 15:05:00,-999,
01/22/2013,2013-01-22 15:19:00,5,
01/22/2013,2013-01-22 15:49:00,10,
01/23/2013,2013-01-23 12:32:00,5,
01/23/2013,2013-01-23 12:41:00,5,
01/24/2013,2013-01-24 09:55:00,15,
01/24/2013,2013-01-24 14:47:00,-999,
01/24/2013,2013-01-24 15:34:00,-999,
01/24/2013,2013-01-24 16:07:00,-999,
01/27/2013,2013-01-27 15:05:00,35,
01/28/2013,2013-01-28 10:04:00,-999,
01/28/2013,2013-01-28 11:34:00,-999,
01/28/2013,2013-01-28 12:52:00,10,
01/28/2013,2013-01-28 14:11:00,20,
01/28/2013,2013-01-28 14:33:00,15,
01/28/2013,2013-01-28 16:14:00,5,
01/29/2013,2013-01-29 11:17:00,0,
01/29/2013,2013-01-29 14:04:00,0,
01/30/2013,2013-01-30 09:37:00,5,
01/30/2013,2013-01-30 13:07:00,5,
01/30/2013,2013-01-30 13:57:00,5,
01/30/2013,2013-01-30 13:57:00,5,
02/01/2013,2013-02-01 09:55:00,0,
02/01/2013,2013-02-01 10:25:00,0,
02/01/2013,2013-02-01 10:39:00,0,
02/01/2013,2013-02-01 11:05:00,0,
02/01/2013,2013-02-01 11:21:00,0,
02/02/2013,2013-02-02 10:19:00,5,
02/02/2013,2013-02-02 13:46:00,10,
02/02/2013,2013-02-02 15:02:00,10,
02/02/2013,2013-02-02 15:14:00,20,
02/02/2013,2013-02-02 15:20:00,10,
02/02/2013,2013-02-02 17:28:00,10,
02/02/2013,2013-02-02 17:48:00,5,
02/02/2013,2013-02-02 18:41:00,5,
02/04/2013,2013-02-04 15:42:00,5,
02/06/2013,2013-02-06 10:50:00,25,
02/06/2013,2013-02-06 10:59:00,0,
02/06/2013,2013-02-06 16:38:00,100,
02/09/2013,2013-02-09 13:47:00,15,
02/10/2013,2013-02-10 09:31:00,-999,
02/11/2013,2013-02-11 10:53:00,10,
02/11/2013,2013-02-11 13:52:00,40,
02/11/2013,2013-02-11 14:40:00,-999,
02/13/2013,2013-02-13 17:52:00,5,
02/15/2013,2013-02-15 10:23:00,10,
02/15/2013,2013-02-15 15:20:00,20,
02/16/2013,2013-02-16 12:59:00,30,
02/16/2013,2013-02-16 16:35:00,30,
02/17/2013,2013-02-17 17:23:00,15,
02/18/2013,2013-02-18 16:06:00,20,
02/19/2013,2013-02-19 10:23:00,5,
02/19/2013,2013-02-19 10:34:00,5,
02/19/2013,2013-02-19 10:47:00,5,
02/20/2013,2013-02-20 13:48:00,15,
02/22/2013,2013-02-22 11:45:00,5,
02/23/2013,2013-02-23 11:17:00,5,
02/23/2013,2013-02-23 16:01:00,10,
02/23/2013,2013-02-23 16:11:00,15,
02/25/2013,2013-02-25 09:27:00,-999,
02/25/2013,2013-02-25 11:25:00,5,
02/25/2013,2013-02-25 12:22:00,10,
02/27/2013,2013-02-27 08:07:00,-999,
03/01/2013,2013-03-01 09:28:00,-999,
03/01/2013,2013-03-01 11:35:00,-999,
03/01/2013,2013-03-01 12:17:00,5,
03/01/2013,2013-03-01 12:32:00,5,
03/01/2013,2013-03-01 16:23:00,15,
03/01/2013,2013-03-01 17:25:00,-999,
03/01/2013,2013-03-01 17:34:00,-999,
03/04/2013,2013-03-04 10:21:00,-999,
03/04/2013,2013-03-04 14:37:00,10,
03/04/2013,2013-03-04 17:44:00,-999,
03/07/2013,2013-03-07 09:18:00,-999,
03/07/2013,2013-03-07 12:40:00,-999,
03/08/2013,2013-03-08 10:11:00,5,
03/08/2013,2013-03-08 10:32:00,10,
03/08/2013,2013-03-08 12:18:00,15,
03/08/2013,2013-03-08 13:15:00,5,
03/08/2013,2013-03-08 13:55:00,15,
03/10/2013,2013-03-10 12:05:00,10,
03/10/2013,2013-03-10 16:00:00,15,
03/13/2013,2013-03-13 11:39:00,20,
03/13/2013,2013-03-13 16:03:00,15,
03/13/2013,2013-03-13 16:26:00,15,
03/13/2013,2013-03-13 19:22:00,15,
03/14/2013,2013-03-14 09:11:00,0,
03/14/2013,2013-03-14 18:20:00,10,
03/15/2013,2013-03-15 08:33:00,-999,
03/15/2013,2013-03-15 12:13:00,15,
03/15/2013,2013-03-15 12:32:00,10,
03/15/2013,2013-03-15 12:40:00,10,
03/16/2013,2013-03-16 10:57:00,10,
03/16/2013,2013-03-16 12:36:00,-999,
03/16/2013,2013-03-16 13:09:00,-999,
03/16/2013,2013-03-16 15:02:00,5,
03/16/2013,2013-03-16 15:18:00,5,
03/16/2013,2013-03-16 15:27:00,0,
03/18/2013,2013-03-18 13:28:00,-999,
03/18/2013,2013-03-18 13:46:00,-999,
03/19/2013,2013-03-19 13:21:00,5,
03/21/2013,2013-03-21 13:55:00,20,
03/22/2013,2013-03-22 18:55:00,5,
03/23/2013,2013-03-23 16:02:00,5,
03/24/2013,2013-03-24 08:52:00,0,
03/26/2013,2013-03-26 08:48:00,10,
03/26/2013,2013-03-26 09:35:00,10,
03/26/2013,2013-03-26 11:46:00,30,
03/27/2013,2013-03-27 10:22:00,30,
03/28/2013,2013-03-28 08:54:00,-999,
03/28/2013,2013-03-28 10:55:00,10,
03/28/2013,2013-03-28 13:01:00,40,
03/28/2013,2013-03-28 13:37:00,70,
03/28/2013,2013-03-28 16:38:00,10,
03/28/2013,2013-03-28 18:58:00,15,
03/28/2013,2013-03-28 19:26:00,-999,
03/29/2013,2013-03-29 10:35:00,5,
03/29/2013,2013-03-29 12:14:00,15,
03/30/2013,2013-03-30 07:34:00,-999,
03/30/2013,2013-03-30 10:12:00,10,
03/31/2013,2013-03-31 19:24:00,-999,
04/01/2013,2013-04-01 11:34:00,10,
04/01/2013,2013-04-01 17:22:00,10,
04/02/2013,2013-04-02 19:59:00,20,
04/02/2013,2013-04-02 20:24:00,5,
04/03/2013,2013-04-03 07:08:00,-999,
04/03/2013,2013-04-03 08:37:00,-999,
04/03/2013,2013-04-03 16:44:00,30,
04/03/2013,2013-04-03 17:31:00,20,
04/04/2013,2013-04-04 11:04:00,40,
04/04/2013,2013-04-04 16:08:00,10,
04/05/2013,2013-04-05 08:25:00,25,
04/05/2013,2013-04-05 09:11:00,10,
04/05/2013,2013-04-05 09:54:00,10,
04/05/2013,2013-04-05 14:34:00,15,
04/09/2013,2013-04-09 09:13:00,10,
04/11/2013,2013-04-11 13:04:00,40,
04/12/2013,2013-04-12 14:08:00,20,
04/13/2013,2013-04-13 17:29:00,5,
04/14/2013,2013-04-14 11:44:00,10,
04/15/2013,2013-04-15 12:01:00,5,
04/15/2013,2013-04-15 12:47:00,5,
04/15/2013,2013-04-15 13:05:00,0,
04/16/2013,2013-04-16 09:28:00,0,
04/17/2013,2013-04-17 18:55:00,0,
04/19/2013,2013-04-19 10:50:00,10,
04/19/2013,2013-04-19 11:29:00,5,
04/22/2013,2013-04-22 09:14:00,5,
04/22/2013,2013-04-22 09:19:00,5,
04/22/2013,2013-04-22 09:43:00,10,
04/22/2013,2013-04-22 10:17:00,5,
04/22/2013,2013-04-22 16:00:00,0,
04/24/2013,2013-04-24 10:38:00,5,
04/26/2013,2013-04-26 12:20:00,15,
04/27/2013,2013-04-27 09:55:00,-999,
04/27/2013,2013-04-27 10:56:00,-999,
04/27/2013,2013-04-27 14:43:00,-999,
04/27/2013,2013-04-27 16:20:00,-999,
04/27/2013,2013-04-27 16:20:00,-999,
04/27/2013,2013-04-27 16:57:00,20,
04/27/2013,2013-04-27 17:20:00,10,
04/27/2013,2013-04-27 18:04:00,20,
05/02/2013,2013-05-02 10:35:00,-999,
05/02/2013,2013-05-02 10:48:00,-999,
05/02/2013,2013-05-02 11:31:00,10,
05/03/2013,2013-05-03 14:07:00,30,
05/04/2013,2013-05-04 10:03:00,5,
05/04/2013,2013-05-04 18:18:00,-999,
05/06/2013,2013-05-06 11:34:00,5,
05/07/2013,2013-05-07 10:27:00,0,
05/08/2013,2013-05-08 09:37:00,-999,
05/08/2013,2013-05-08 11:24:00,-999,
05/11/2013,2013-05-11 11:16:00,5,
05/11/2013,2013-05-11 13:58:00,20,
05/12/2013,2013-05-12 09:31:00,-999,
05/12/2013,2013-05-12 09:41:00,-999,
05/12/2013,2013-05-12 11:14:00,5,
05/12/2013,2013-05-12 11:23:00,-999,
05/12/2013,2013-05-12 15:07:00,5,
05/12/2013,2013-05-12 17:30:00,-999,
05/14/2013,2013-05-14 14:04:00,25,
05/14/2013,2013-05-14 14:29:00,5,
05/15/2013,2013-05-15 12:23:00,0,
05/16/2013,2013-05-16 09:10:00,-999,
05/16/2013,2013-05-16 11:10:00,5,
05/16/2013,2013-05-16 11:22:00,20,
05/16/2013,2013-05-16 12:10:00,30,
05/16/2013,2013-05-16 14:38:00,15,
05/16/2013,2013-05-16 15:24:00,15,
05/17/2013,2013-05-17 12:57:00,15,
05/17/2013,2013-05-17 15:36:00,15,
05/18/2013,2013-05-18 09:20:00,-999,
05/18/2013,2013-05-18 09:20:00,-999,
05/18/2013,2013-05-18 11:07:00,5,
05/18/2013,2013-05-18 12:20:00,15,
05/19/2013,2013-05-19 08:12:00,-999,
05/19/2013,2013-05-19 08:37:00,-999,
05/19/2013,2013-05-19 09:24:00,5,
05/19/2013,2013-05-19 09:37:00,10,
05/19/2013,2013-05-19 11:18:00,5,
05/19/2013,2013-05-19 15:59:00,15,
05/19/2013,2013-05-19 16:11:00,15,
05/19/2013,2013-05-19 17:01:00,5,
05/21/2013,2013-05-21 13:19:00,5,
05/22/2013,2013-05-22 09:53:00,-999,
05/22/2013,2013-05-22 13:08:00,10,
05/22/2013,2013-05-22 13:19:00,5,
05/22/2013,2013-05-22 14:22:00,5,
05/23/2013,2013-05-23 09:35:00,-999,
05/23/2013,2013-05-23 09:48:00,-999,
05/24/2013,2013-05-24 11:00:00,15,
05/24/2013,2013-05-24 13:14:00,10,
05/25/2013,2013-05-25 18:06:00,-999,
05/25/2013,2013-05-25 18:12:00,-999,
05/25/2013,2013-05-25 18:52:00,-999,
05/26/2013,2013-05-26 10:01:00,5,
05/26/2013,2013-05-26 14:05:00,40,
05/26/2013,2013-05-26 17:07:00,10,
05/27/2013,2013-05-27 18:02:00,15,
05/27/2013,2013-05-27 18:18:00,15,
05/28/2013,2013-05-28 09:17:00,-999,
05/28/2013,2013-05-28 11:49:00,70,
05/28/2013,2013-05-28 12:56:00,20,
05/29/2013,2013-05-29 09:36:00,0,
05/29/2013,2013-05-29 12:29:00,5,
05/29/2013,2013-05-29 12:47:00,10,
05/29/2013,2013-05-29 13:42:00,5,
05/29/2013,2013-05-29 15:47:00,15,
05/29/2013,2013-05-29 16:18:00,10,
05/31/2013,2013-05-31 10:19:00,10,
05/31/2013,2013-05-31 10:24:00,10,
05/31/2013,2013-05-31 10:41:00,5,
05/31/2013,2013-05-31 14:11:00,15,
05/31/2013,2013-05-31 14:25:00,20,
05/31/2013,2013-05-31 14:29:00,20,
05/31/2013,2013-05-31 15:50:00,20,
06/01/2013,2013-06-01 10:30:00,50,
06/02/2013,2013-06-02 10:25:00,15,
06/02/2013,2013-06-02 11:08:00,30,
06/04/2013,2013-06-04 09:28:00,5,
06/04/2013,2013-06-04 10:44:00,10,
06/06/2013,2013-06-06 11:57:00,-999,
06/06/2013,2013-06-06 15:24:00,5,
06/07/2013,2013-06-07 11:01:00,15,
06/07/2013,2013-06-07 12:19:00,40,
06/07/2013,2013-06-07 16:03:00,30,
06/08/2013,2013-06-08 12:24:00,20,
06/08/2013,2013-06-08 12:36:00,30,
06/08/2013,2013-06-08 12:46:00,40,
06/08/2013,2013-06-08 13:02:00,15,
06/08/2013,2013-06-08 14:14:00,15,
06/09/2013,2013-06-09 09:49:00,5,
06/09/2013,2013-06-09 10:02:00,10,
06/09/2013,2013-06-09 10:06:00,10,
06/09/2013,2013-06-09 10:17:00,10,
06/09/2013,2013-06-09 11:33:00,10,
06/09/2013,2013-06-09 11:40:00,10,
06/09/2013,2013-06-09 11:54:00,10,
06/09/2013,2013-06-09 12:28:00,20,
06/10/2013,2013-06-10 14:44:00,20,
06/11/2013,2013-06-11 09:44:00,20,
06/11/2013,2013-06-11 15:05:00,-999,
06/11/2013,2013-06-11 15:23:00,10,
06/11/2013,2013-06-11 16:56:00,10,
06/11/2013,2013-06-11 17:16:00,15,
06/13/2013,2013-06-13 12:47:00,20,
06/14/2013,2013-06-14 09:21:00,10,
06/14/2013,2013-06-14 10:08:00,10,
06/14/2013,2013-06-14 10:54:00,30,
06/14/2013,2013-06-14 18:04:00,-999,
06/15/2013,2013-06-15 17:36:00,-999,
06/16/2013,2013-06-16 11:52:00,5,
06/16/2013,2013-06-16 15:35:00,5,
06/17/2013,2013-06-17 12:22:00,10,
06/18/2013,2013-06-18 14:23:00,30,
06/19/2013,2013-06-19 11:12:00,30,
06/19/2013,2013-06-19 12:39:00,20,
06/20/2013,2013-06-20 11:59:00,-999,
06/21/2013,2013-06-21 10:14:00,5,
06/22/2013,2013-06-22 12:03:00,15,
06/22/2013,2013-06-22 13:55:00,20,
06/23/2013,2013-06-23 12:10:00,10,
06/25/2013,2013-06-25 12:19:00,20,
06/26/2013,2013-06-26 11:02:00,20,
06/26/2013,2013-06-26 11:54:00,20,
06/28/2013,2013-06-28 09:11:00,0,
06/28/2013,2013-06-28 12:24:00,-999,
06/28/2013,2013-06-28 12:46:00,20,
06/29/2013,2013-06-29 09:24:00,-999,
06/30/2013,2013-06-30 12:49:00,-999,
06/30/2013,2013-06-30 16:08:00,30,
07/03/2013,2013-07-03 17:55:00,5,
07/03/2013,2013-07-03 19:09:00,-999,
07/04/2013,2013-07-04 13:03:00,20,
07/04/2013,2013-07-04 17:17:00,10,
07/05/2013,2013-07-05 12:54:00,20,
07/07/2013,2013-07-07 12:41:00,20,
07/08/2013,2013-07-08 10:29:00,20,
07/09/2013,2013-07-09 14:47:00,20,
07/10/2013,2013-07-10 10:27:00,-999,
07/12/2013,2013-07-12 14:13:00,15,
07/14/2013,2013-07-14 11:46:00,20,
07/16/2013,2013-07-16 13:01:00,20,
07/17/2013,2013-07-17 08:39:00,5,
07/17/2013,2013-07-17 09:35:00,15,
07/17/2013,2013-07-17 09:43:00,10,
07/17/2013,2013-07-17 09:58:00,15,
07/17/2013,2013-07-17 13:28:00,15,
07/17/2013,2013-07-17 13:46:00,15,
07/18/2013,2013-07-18 15:31:00,10,
07/19/2013,2013-07-19 12:48:00,-999,
07/19/2013,2013-07-19 14:24:00,-999,
07/19/2013,2013-07-19 15:22:00,10,
07/20/2013,2013-07-20 11:20:00,15,
07/20/2013,2013-07-20 16:47:00,-999,
07/21/2013,2013-07-21 10:45:00,10,
07/21/2013,2013-07-21 11:41:00,15,
07/21/2013,2013-07-21 12:04:00,20,
07/22/2013,2013-07-22 09:36:00,0,
07/22/2013,2013-07-22 13:00:00,15,
07/24/2013,2013-07-24 08:32:00,0,
07/24/2013,2013-07-24 12:33:00,10,
07/25/2013,2013-07-25 13:59:00,20,
07/26/2013,2013-07-26 09:15:00,-999,
07/26/2013,2013-07-26 09:29:00,-999,
07/26/2013,2013-07-26 10:31:00,10,
07/27/2013,2013-07-27 09:49:00,10,
07/28/2013,2013-07-28 11:03:00,10,
07/30/2013,2013-07-30 12:01:00,15,
07/30/2013,2013-07-30 12:15:00,20,
08/01/2013,2013-08-01 10:09:00,5,
08/01/2013,2013-08-01 18:00:00,-999,
08/03/2013,2013-08-03 12:29:00,10,
08/04/2013,2013-08-04 16:37:00,10,
08/06/2013,2013-08-06 18:43:00,-999,
08/07/2013,2013-08-07 16:36:00,10,
08/08/2013,2013-08-08 09:31:00,5,
08/10/2013,2013-08-10 10:49:00,10,
08/11/2013,2013-08-11 10:17:00,10,
08/11/2013,2013-08-11 11:15:00,10,
08/12/2013,2013-08-12 18:51:00,-999,
08/13/2013,2013-08-13 09:52:00,5,
08/14/2013,2013-08-14 11:00:00,55,
08/15/2013,2013-08-15 15:08:00,5,
08/15/2013,2013-08-15 15:31:00,15,
08/17/2013,2013-08-17 09:23:00,-999,
