date,datetime,SPOSTMIN,SACTMIN
07/19/2017,2017-07-19 09:17:00,-999,
07/19/2017,2017-07-19 09:24:00,-999,
07/19/2017,2017-07-19 09:30:00,-999,
07/19/2017,2017-07-19 09:38:00,-999,
07/19/2017,2017-07-19 09:46:00,-999,
07/19/2017,2017-07-19 09:52:00,-999,
07/19/2017,2017-07-19 09:59:00,-999,
07/19/2017,2017-07-19 10:03:00,-999,
07/19/2017,2017-07-19 10:10:00,-999,
07/19/2017,2017-07-19 17:59:00,-999,
07/19/2017,2017-07-19 18:03:00,-999,
07/19/2017,2017-07-19 18:10:00,-999,
07/19/2017,2017-07-19 18:17:00,-999,
07/19/2017,2017-07-19 18:24:00,-999,
07/19/2017,2017-07-19 18:30:00,-999,
07/19/2017,2017-07-19 18:38:00,-999,
07/19/2017,2017-07-19 18:45:00,-999,
07/19/2017,2017-07-19 18:52:00,-999,
07/19/2017,2017-07-19 18:59:00,-999,
07/19/2017,2017-07-19 19:03:00,-999,
07/19/2017,2017-07-19 19:10:00,-999,
07/19/2017,2017-07-19 19:17:00,-999,
07/19/2017,2017-07-19 19:24:00,-999,
07/19/2017,2017-07-19 19:30:00,-999,
07/19/2017,2017-07-19 19:38:00,-999,
07/19/2017,2017-07-19 19:45:00,-999,
07/19/2017,2017-07-19 19:52:00,-999,
07/19/2017,2017-07-19 19:59:00,-999,
07/19/2017,2017-07-19 20:03:00,-999,
07/19/2017,2017-07-19 20:10:00,-999,
07/19/2017,2017-07-19 20:17:00,-999,
07/19/2017,2017-07-19 20:24:00,-999,
07/19/2017,2017-07-19 20:30:00,-999,
07/19/2017,2017-07-19 20:38:00,-999,
07/19/2017,2017-07-19 20:45:00,-999,
07/19/2017,2017-07-19 20:52:00,-999,
07/19/2017,2017-07-19 20:59:00,-999,
07/19/2017,2017-07-19 21:03:00,-999,
07/19/2017,2017-07-19 21:10:00,-999,
07/19/2017,2017-07-19 21:17:00,-999,
07/19/2017,2017-07-19 21:24:00,-999,
07/19/2017,2017-07-19 21:30:00,-999,
07/19/2017,2017-07-19 21:38:00,-999,
07/19/2017,2017-07-19 21:45:00,-999,
07/19/2017,2017-07-19 21:52:00,-999,
07/19/2017,2017-07-19 21:59:00,-999,
07/19/2017,2017-07-19 22:05:00,-999,
07/19/2017,2017-07-19 22:10:00,-999,
07/19/2017,2017-07-19 22:17:00,-999,
07/19/2017,2017-07-19 22:24:00,-999,
07/19/2017,2017-07-19 22:30:00,-999,
07/19/2017,2017-07-19 22:39:00,-999,
07/19/2017,2017-07-19 22:45:00,-999,
07/19/2017,2017-07-19 22:52:00,-999,
07/19/2017,2017-07-19 22:59:00,-999,
07/19/2017,2017-07-19 23:03:00,-999,
07/19/2017,2017-07-19 23:10:00,-999,
07/19/2017,2017-07-19 23:17:00,-999,
07/19/2017,2017-07-19 23:24:00,-999,
07/19/2017,2017-07-19 23:30:00,-999,
07/19/2017,2017-07-19 23:38:00,-999,
07/19/2017,2017-07-19 23:45:00,-999,
07/19/2017,2017-07-19 23:52:00,-999,
07/19/2017,2017-07-19 23:59:00,-999,
07/19/2017,2017-07-20 00:03:00,-999,
07/20/2017,2017-07-20 08:52:00,-999,
07/20/2017,2017-07-20 08:59:00,-999,
07/20/2017,2017-07-20 09:03:00,-999,
07/20/2017,2017-07-20 09:10:00,-999,
07/20/2017,2017-07-20 09:17:00,-999,
07/20/2017,2017-07-20 09:24:00,-999,
07/20/2017,2017-07-20 09:30:00,-999,
07/20/2017,2017-07-20 09:38:00,-999,
07/20/2017,2017-07-20 09:45:00,-999,
07/20/2017,2017-07-20 09:52:00,-999,
07/20/2017,2017-07-20 09:59:00,-999,
07/20/2017,2017-07-20 10:03:00,-999,
07/20/2017,2017-07-20 10:10:00,-999,
07/20/2017,2017-07-20 21:10:00,-999,
07/20/2017,2017-07-20 21:17:00,-999,
07/20/2017,2017-07-20 21:24:00,-999,
07/20/2017,2017-07-20 21:30:00,-999,
07/20/2017,2017-07-20 21:38:00,-999,
07/20/2017,2017-07-20 21:45:00,-999,
07/20/2017,2017-07-20 21:52:00,-999,
07/20/2017,2017-07-20 21:59:00,-999,
07/20/2017,2017-07-20 22:03:00,-999,
07/20/2017,2017-07-20 22:10:00,-999,
07/20/2017,2017-07-20 22:17:00,-999,
07/20/2017,2017-07-20 22:24:00,-999,
07/20/2017,2017-07-20 22:30:00,-999,
07/20/2017,2017-07-20 22:38:00,-999,
07/20/2017,2017-07-20 22:45:00,-999,
07/20/2017,2017-07-20 22:52:00,-999,
07/20/2017,2017-07-20 22:59:00,-999,
07/20/2017,2017-07-20 23:03:00,-999,
07/20/2017,2017-07-20 23:10:00,-999,
07/20/2017,2017-07-20 23:17:00,-999,
07/20/2017,2017-07-20 23:24:00,-999,
07/20/2017,2017-07-20 23:30:00,-999,
07/20/2017,2017-07-20 23:38:00,-999,
07/20/2017,2017-07-20 23:46:00,-999,
07/20/2017,2017-07-20 23:53:00,-999,
07/20/2017,2017-07-20 23:59:00,-999,
07/20/2017,2017-07-21 00:03:00,-999,
07/21/2017,2017-07-21 08:52:00,-999,
07/21/2017,2017-07-21 08:59:00,-999,
07/21/2017,2017-07-21 09:03:00,-999,
07/21/2017,2017-07-21 09:10:00,-999,
07/21/2017,2017-07-21 09:17:00,-999,
07/21/2017,2017-07-21 09:24:00,-999,
07/21/2017,2017-07-21 09:30:00,-999,
07/21/2017,2017-07-21 09:38:00,-999,
07/21/2017,2017-07-21 09:45:00,-999,
07/21/2017,2017-07-21 09:52:00,-999,
07/21/2017,2017-07-21 09:59:00,-999,
07/21/2017,2017-07-21 10:03:00,-999,
07/21/2017,2017-07-21 21:10:00,-999,
07/21/2017,2017-07-21 21:17:00,-999,
07/21/2017,2017-07-21 21:24:00,-999,
07/21/2017,2017-07-21 21:30:00,-999,
07/21/2017,2017-07-21 21:38:00,-999,
07/21/2017,2017-07-21 21:45:00,-999,
07/21/2017,2017-07-21 21:52:00,-999,
07/21/2017,2017-07-21 21:59:00,-999,
07/21/2017,2017-07-21 22:03:00,-999,
07/21/2017,2017-07-21 22:10:00,-999,
07/21/2017,2017-07-21 22:17:00,-999,
07/21/2017,2017-07-21 22:24:00,-999,
07/21/2017,2017-07-21 22:30:00,-999,
07/21/2017,2017-07-21 22:38:00,-999,
07/21/2017,2017-07-21 22:45:00,-999,
07/21/2017,2017-07-21 22:52:00,-999,
07/21/2017,2017-07-21 22:59:00,-999,
07/21/2017,2017-07-21 23:03:00,-999,
07/21/2017,2017-07-21 23:10:00,-999,
07/21/2017,2017-07-21 23:17:00,-999,
07/21/2017,2017-07-21 23:24:00,-999,
07/21/2017,2017-07-21 23:30:00,-999,
07/21/2017,2017-07-21 23:38:00,-999,
07/21/2017,2017-07-21 23:45:00,-999,
07/21/2017,2017-07-21 23:52:00,-999,
07/21/2017,2017-07-21 23:59:00,-999,
07/21/2017,2017-07-22 00:03:00,-999,
07/22/2017,2017-07-22 07:53:00,-999,
07/22/2017,2017-07-22 07:59:00,-999,
07/22/2017,2017-07-22 08:03:00,-999,
07/22/2017,2017-07-22 08:10:00,-999,
07/22/2017,2017-07-22 08:17:00,-999,
07/22/2017,2017-07-22 08:24:00,-999,
07/22/2017,2017-07-22 08:30:00,-999,
07/22/2017,2017-07-22 08:38:00,-999,
07/22/2017,2017-07-22 08:45:00,-999,
07/22/2017,2017-07-22 08:52:00,-999,
07/22/2017,2017-07-22 08:59:00,-999,
07/22/2017,2017-07-22 09:03:00,-999,
07/22/2017,2017-07-22 09:11:00,-999,
07/22/2017,2017-07-22 09:17:00,-999,
07/22/2017,2017-07-22 09:24:00,-999,
07/22/2017,2017-07-22 09:30:00,-999,
07/22/2017,2017-07-22 09:38:00,-999,
07/22/2017,2017-07-22 09:45:00,-999,
07/22/2017,2017-07-22 09:52:00,-999,
07/22/2017,2017-07-22 09:59:00,-999,
07/22/2017,2017-07-22 10:03:00,-999,
07/22/2017,2017-07-22 13:17:00,-999,
07/22/2017,2017-07-22 13:24:00,-999,
07/22/2017,2017-07-22 13:30:00,-999,
07/22/2017,2017-07-22 13:38:00,-999,
07/22/2017,2017-07-22 13:45:00,-999,
07/22/2017,2017-07-22 13:52:00,-999,
07/22/2017,2017-07-22 13:59:00,-999,
07/22/2017,2017-07-22 14:03:00,-999,
07/22/2017,2017-07-22 14:10:00,-999,
07/22/2017,2017-07-22 14:17:00,-999,
07/22/2017,2017-07-22 14:24:00,-999,
07/22/2017,2017-07-22 14:30:00,-999,
07/22/2017,2017-07-22 14:38:00,-999,
07/22/2017,2017-07-22 14:45:00,-999,
07/22/2017,2017-07-22 14:52:00,-999,
07/22/2017,2017-07-22 21:10:00,-999,
07/22/2017,2017-07-22 21:17:00,-999,
07/22/2017,2017-07-22 21:24:00,-999,
07/22/2017,2017-07-22 21:30:00,-999,
07/22/2017,2017-07-22 21:38:00,-999,
07/22/2017,2017-07-22 21:45:00,-999,
07/22/2017,2017-07-22 21:52:00,-999,
07/22/2017,2017-07-22 21:59:00,-999,
07/22/2017,2017-07-22 22:03:00,-999,
07/22/2017,2017-07-22 22:10:00,-999,
07/22/2017,2017-07-22 22:17:00,-999,
07/22/2017,2017-07-22 22:24:00,-999,
07/22/2017,2017-07-22 22:30:00,-999,
07/22/2017,2017-07-22 22:38:00,-999,
07/22/2017,2017-07-22 22:45:00,-999,
07/22/2017,2017-07-22 22:52:00,-999,
07/22/2017,2017-07-22 22:59:00,-999,
07/22/2017,2017-07-22 23:03:00,-999,
07/22/2017,2017-07-22 23:10:00,-999,
07/22/2017,2017-07-22 23:17:00,-999,
07/22/2017,2017-07-22 23:24:00,-999,
07/22/2017,2017-07-22 23:30:00,-999,
07/22/2017,2017-07-22 23:38:00,-999,
07/22/2017,2017-07-22 23:45:00,-999,
07/22/2017,2017-07-22 23:52:00,-999,
07/22/2017,2017-07-22 23:59:00,-999,
07/22/2017,2017-07-23 00:03:00,-999,
07/23/2017,2017-07-23 08:52:00,-999,
07/23/2017,2017-07-23 08:59:00,-999,
07/23/2017,2017-07-23 09:03:00,-999,
07/23/2017,2017-07-23 09:10:00,-999,
07/23/2017,2017-07-23 09:17:00,-999,
07/23/2017,2017-07-23 09:24:00,-999,
07/23/2017,2017-07-23 09:30:00,-999,
07/23/2017,2017-07-23 09:38:00,-999,
07/23/2017,2017-07-23 09:45:00,-999,
07/23/2017,2017-07-23 09:52:00,-999,
07/23/2017,2017-07-23 09:59:00,-999,
07/23/2017,2017-07-23 10:03:00,-999,
07/23/2017,2017-07-23 10:10:00,-999,
07/23/2017,2017-07-23 20:59:00,-999,
07/23/2017,2017-07-23 21:03:00,-999,
07/23/2017,2017-07-23 21:10:00,-999,
07/23/2017,2017-07-23 21:17:00,-999,
07/23/2017,2017-07-23 21:24:00,-999,
07/23/2017,2017-07-23 21:30:00,-999,
07/23/2017,2017-07-23 21:38:00,-999,
07/23/2017,2017-07-23 21:45:00,-999,
07/23/2017,2017-07-23 21:52:00,-999,
07/23/2017,2017-07-23 21:59:00,-999,
07/23/2017,2017-07-23 22:03:00,-999,
07/23/2017,2017-07-23 22:10:00,-999,
07/23/2017,2017-07-23 22:17:00,-999,
07/23/2017,2017-07-23 22:24:00,-999,
